"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.198547242E1,-6.164181519E-1,-1.403481445E0,-9.585766296E0,9.707556180E0
8.199551342E1,-6.574328613E-1,-1.419049072E0,-9.549691315E0,9.676906657E0
8.200555442E1,-6.489006042E-1,-1.355880432E0,-9.590706024E0,9.707786863E0
8.201559542E1,-6.644682312E-1,-1.215322723E0,-9.742939453E0,9.840904254E0
8.202563642E1,-6.893165588E-1,-1.060095520E0,-9.788145447E0,9.869485859E0
8.203567742E1,-6.741979980E-1,-1.059047699E0,-9.726324005E0,9.807012982E0
8.204571842E1,-6.116281128E-1,-1.249751129E0,-9.632319489E0,9.732293952E0
8.205575942E1,-5.631289673E-1,-1.326391754E0,-9.517508240E0,9.625974881E0
8.206580042E1,-6.372248840E-1,-1.356479187E0,-9.546398163E0,9.663322887E0
8.207584142E1,-6.933581543E-1,-1.303190002E0,-9.704170074E0,9.815801880E0
8.208588242E1,-6.430627441E-1,-1.079405365E0,-9.762848053E0,9.843365671E0
8.209592342E1,-6.007008362E-1,-1.046024780E0,-9.820627899E0,9.894429830E0
8.210596442E1,-6.099815369E-1,-1.128952332E0,-9.781708832E0,9.865517650E0
8.211600542E1,-6.066883850E-1,-1.240320740E0,-9.658664703E0,9.756857598E0
8.212604642E1,-5.851332092E-1,-1.306782532E0,-9.579030304E0,9.685446971E0
8.213608742E1,-5.824388123E-1,-1.305135956E0,-9.633067932E0,9.738511828E0
8.214612842E1,-6.945556641E-1,-1.221609650E0,-9.730964355E0,9.831907495E0
8.215616942E1,-7.170089722E-1,-1.075363770E0,-9.796827393E0,9.881717263E0
8.216621042E1,-6.700067139E-1,-1.020877075E0,-9.810299377E0,9.886003888E0
8.217625142E1,-6.996450806E-1,-1.052910461E0,-9.802066498E0,9.883250038E0
8.218629242E1,-6.659651184E-1,-1.120120697E0,-9.650880890E0,9.738464040E0
8.219633342E1,-6.008505249E-1,-1.286125488E0,-9.540859680E0,9.645887391E0
8.220637442E1,-6.295907593E-1,-1.346599731E0,-9.619745636E0,9.733921176E0
8.221641542E1,-6.824308777E-1,-1.255588989E0,-9.643995209E0,9.749300447E0
8.222645642E1,-7.035369873E-1,-1.165326691E0,-9.689799957E0,9.784946285E0
8.223649742E1,-7.508386230E-1,-1.203946381E0,-9.768087158E0,9.870601413E0
8.224653842E1,-6.206094360E-1,-1.159339142E0,-9.690847778E0,9.779660218E0
8.225657942E1,-5.212161255E-1,-1.230291595E0,-9.625134430E0,9.717432606E0
8.226662042E1,-6.162684631E-1,-1.368005219E0,-9.641899567E0,9.757943039E0
8.227666142E1,-6.698570251E-1,-1.273102570E0,-9.670939178E0,9.777349497E0
8.228670242E1,-6.777905273E-1,-1.275497589E0,-9.741592255E0,9.848091884E0
8.229674342E1,-7.159611511E-1,-1.233285370E0,-9.733509064E0,9.837417947E0
8.230678442E1,-6.682104492E-1,-1.153052216E0,-9.728719025E0,9.819572724E0
8.231682542E1,-5.947132874E-1,-1.176253967E0,-9.719737701E0,9.808698093E0
8.232686642E1,-5.068460083E-1,-1.196911011E0,-9.681716766E0,9.768578627E0
8.233690742E1,-5.132826233E-1,-1.233584747E0,-9.620194702E0,9.712535019E0
8.234694842E1,-6.081852722E-1,-1.341660004E0,-9.623188477E0,9.735281061E0
8.235698942E1,-6.450086975E-1,-1.461261292E0,-9.616751862E0,9.748499225E0
8.236703042E1,-5.667214966E-1,-1.377435608E0,-9.596244507E0,9.711148786E0
8.237707142E1,-5.490582275E-1,-1.297052765E0,-9.623038788E0,9.725568689E0
8.238711242E1,-5.685177612E-1,-1.301842804E0,-9.652527466E0,9.756500070E0
8.239715342E1,-6.087840271E-1,-1.281335449E0,-9.666298828E0,9.769839894E0
8.240719442E1,-6.601272583E-1,-1.303639069E0,-9.616003418E0,9.726395250E0
8.241723542E1,-6.072871399E-1,-1.336869965E0,-9.606273651E0,9.717845051E0
8.242727642E1,-5.646258545E-1,-1.295256500E0,-9.698332214E0,9.800721376E0
8.243731742E1,-6.920109558E-1,-1.240769806E0,-9.754016418E0,9.856937920E0
8.244735842E1,-7.713459778E-1,-1.218466187E0,-9.738299103E0,9.844496121E0
8.245739942E1,-6.704557800E-1,-1.190175018E0,-9.758656769E0,9.853801777E0
8.246744042E1,-5.539979553E-1,-1.167122955E0,-9.727222137E0,9.812641858E0
8.247748142E1,-5.995033264E-1,-1.292861481E0,-9.643995209E0,9.748719846E0
8.248752242E1,-6.279441833E-1,-1.307680664E0,-9.619446259E0,9.728210983E0
8.249756342E1,-5.849835205E-1,-1.265618134E0,-9.665999451E0,9.766040158E0
8.250760442E1,-5.893244934E-1,-1.217418365E0,-9.723629608E0,9.817249288E0
8.251764542E1,-6.580316162E-1,-1.250200195E0,-9.809401245E0,9.910618494E0
8.252768642E1,-6.517446899E-1,-1.148112488E0,-9.778265991E0,9.866986329E0
8.253772742E1,-6.608757019E-1,-1.179996185E0,-9.664951630E0,9.759120744E0
8.254776842E1,-5.730084229E-1,-1.311422882E0,-9.588311005E0,9.694528176E0
8.255780942E1,-5.453160095E-1,-1.322799225E0,-9.572294312E0,9.678635530E0
8.256785042E1,-6.908134460E-1,-1.287173309E0,-9.654174042E0,9.764072653E0
8.257789142E1,-7.572752380E-1,-1.183439026E0,-9.736353149E0,9.837203178E0
8.258793242E1,-7.635621643E-1,-1.115929413E0,-9.758507080E0,9.851740256E0
8.259797342E1,-6.824308777E-1,-1.118474121E0,-9.677226105E0,9.765521048E0
8.260801442E1,-5.899232483E-1,-1.233135681E0,-9.588011627E0,9.684967734E0
8.261805542E1,-5.215155029E-1,-1.312171326E0,-9.532327423E0,9.636339456E0
8.262809642E1,-6.602769470E-1,-1.271156616E0,-9.588161316E0,9.694567665E0
8.263813742E1,-7.490423584E-1,-1.196761322E0,-9.738299103E0,9.840110341E0
8.264817842E1,-7.137158203E-1,-1.094374237E0,-9.776619415E0,9.863535494E0
8.265821942E1,-6.318360901E-1,-1.069376221E0,-9.703571320E0,9.782743925E0
8.266826042E1,-5.933660889E-1,-1.121467896E0,-9.694889374E0,9.777558669E0
8.267830142E1,-5.869294739E-1,-1.234782257E0,-9.707313538E0,9.803117338E0
8.268834242E1,-5.550457764E-1,-1.194216614E0,-9.663305054E0,9.752624964E0
8.269838342E1,-5.987548828E-1,-1.205892334E0,-9.718091125E0,9.810911214E0
8.270842442E1,-6.860234070E-1,-1.187330933E0,-9.720336456E0,9.816584115E0
8.271846542E1,-6.924600220E-1,-1.172661438E0,-9.749076691E0,9.843735676E0
8.272850642E1,-6.620732117E-1,-1.193917236E0,-9.762698364E0,9.857690331E0
8.273854742E1,-6.078858948E-1,-1.179696808E0,-9.705816650E0,9.796126105E0
8.274858842E1,-6.327342224E-1,-1.228794708E0,-9.564061432E0,9.663413481E0
8.275862942E1,-5.680686951E-1,-1.339564362E0,-9.573791199E0,9.683729273E0
8.276867042E1,-5.128335571E-1,-1.244811401E0,-9.640552368E0,9.734105180E0
8.277871142E1,-5.822891235E-1,-1.198108521E0,-9.673334198E0,9.764625910E0
8.278875142E1,-7.051835632E-1,-1.178648987E0,-9.742340698E0,9.838683833E0
8.279879242E1,-7.328759766E-1,-1.199156342E0,-9.796827393E0,9.897116251E0
8.280883342E1,-7.048841858E-1,-1.232836304E0,-9.709858246E0,9.813159238E0
8.281887442E1,-6.295907593E-1,-1.288819885E0,-9.603279877E0,9.709810792E0
8.282891542E1,-5.562432861E-1,-1.268761597E0,-9.562115479E0,9.661946750E0
8.283895642E1,-5.237608337E-1,-1.135388947E0,-9.619595947E0,9.700518525E0
8.284899742E1,-6.849755859E-1,-1.123563538E0,-9.740544434E0,9.829028052E0
8.285903842E1,-7.982899475E-1,-1.059945831E0,-9.817484436E0,9.906752882E0
8.286907942E1,-7.382647705E-1,-1.099613342E0,-9.765692139E0,9.855096515E0
8.287912042E1,-6.445596313E-1,-1.235081635E0,-9.642648010E0,9.742768827E0
8.288916142E1,-6.120771790E-1,-1.300345917E0,-9.595795441E0,9.702825780E0
8.289920242E1,-6.206094360E-1,-1.276844788E0,-9.591903534E0,9.696396345E0
8.290924342E1,-5.827381897E-1,-1.225052490E0,-9.686357117E0,9.780892168E0
8.291928442E1,-5.010081482E-1,-1.240171051E0,-9.691596222E0,9.783459037E0
8.292932542E1,-7.476951599E-1,-1.145118713E0,-9.624535675E0,9.721215556E0
8.293936600E1,-7.214996338E-1,-1.272952881E0,-9.885293427E0,9.992997393E0
8.294940700E1,-5.712121582E-1,-1.247954865E0,-9.626481628E0,9.723827601E0
8.295944800E1,-5.519023132E-1,-1.225202179E0,-9.606573029E0,9.700101128E0
8.296948900E1,-5.721102905E-1,-1.220711517E0,-9.625882874E0,9.719828594E0
8.297953000E1,-6.280938721E-1,-1.212628326E0,-9.707163849E0,9.802754682E0
8.298957100E1,-6.667135620E-1,-1.165476379E0,-9.745484161E0,9.837545614E0
8.299961200E1,-7.274871826E-1,-1.130598907E0,-9.743687897E0,9.836002507E0
8.300965300E1,-7.652087402E-1,-1.183439026E0,-9.716743927E0,9.818410507E0
8.301969400E1,-6.825805664E-1,-1.201701050E0,-9.689500580E0,9.787564719E0
8.302973500E1,-6.162684631E-1,-1.223854980E0,-9.599986725E0,9.697285855E0
8.303977600E1,-5.924679565E-1,-1.229393463E0,-9.598340149E0,9.694872881E0
8.304981700E1,-5.754034424E-1,-1.196012878E0,-9.689500580E0,9.779977373E0
8.305985800E1,-6.388714600E-1,-1.102307739E0,-9.738448792E0,9.821436960E0
8.306989900E1,-6.939569092E-1,-1.150507507E0,-9.733808441E0,9.826101490E0
8.307994000E1,-6.186634827E-1,-1.179098053E0,-9.721833344E0,9.812597020E0
8.308998100E1,-5.646258545E-1,-1.211281128E0,-9.630822601E0,9.723103841E0
8.310002200E1,-5.662724304E-1,-1.276096344E0,-9.584119720E0,9.685269080E0
8.311006300E1,-5.933660889E-1,-1.207538910E0,-9.626032562E0,9.719605775E0
8.312010400E1,-5.911207581E-1,-1.141376495E0,-9.696086884E0,9.780913296E0
8.313014500E1,-6.309379578E-1,-1.118324432E0,-9.757309570E0,9.841433955E0
8.314018600E1,-6.984475708E-1,-1.136586456E0,-9.742191010E0,9.833104466E0
8.315022700E1,-6.744973755E-1,-1.077609100E0,-9.769584045E0,9.851952116E0
8.316026800E1,-6.929090881E-1,-1.136287079E0,-9.728120270E0,9.818736951E0
8.317030900E1,-6.177653503E-1,-1.137484589E0,-9.683363342E0,9.769494912E0
8.318035000E1,-5.861810303E-1,-1.170865173E0,-9.642049255E0,9.730552261E0
8.319039100E1,-6.140231323E-1,-1.208287354E0,-9.666598206E0,9.761152780E0
8.320043200E1,-6.671626282E-1,-1.174308014E0,-9.716145172E0,9.809565856E0
8.321047300E1,-7.017407227E-1,-1.139879608E0,-9.750274200E0,9.841728128E0
8.322051400E1,-6.718029785E-1,-1.182241516E0,-9.734107819E0,9.828624994E0
8.323055500E1,-6.512956238E-1,-1.223405914E0,-9.670041046E0,9.768858780E0
8.324059600E1,-6.227050781E-1,-1.224902802E0,-9.626481628E0,9.724057642E0
8.325063700E1,-5.789959717E-1,-1.212029572E0,-9.632618866E0,9.725821211E0
8.326067800E1,-5.812413025E-1,-1.181792450E0,-9.674531708E0,9.763761499E0
8.327071900E1,-6.502478027E-1,-1.156345367E0,-9.687854004E0,9.778265287E0
8.328076000E1,-6.670129395E-1,-1.118623810E0,-9.729916534E0,9.816695027E0
8.329080100E1,-7.008425903E-1,-1.138981476E0,-9.779912567E0,9.870924423E0
8.330084200E1,-7.458988953E-1,-1.220861206E0,-9.678423615E0,9.783596011E0
8.331088300E1,-6.494993591E-1,-1.269659729E0,-9.623787231E0,9.728883077E0
8.332092400E1,-5.709127808E-1,-1.293310547E0,-9.589059448E0,9.692711420E0
8.333096500E1,-5.908213806E-1,-1.257385254E0,-9.624535675E0,9.724287868E0
8.334100600E1,-6.496490479E-1,-1.188079376E0,-9.689799957E0,9.783956240E0
8.335104700E1,-6.795867920E-1,-1.163530426E0,-9.754764862E0,9.847389440E0
8.336108800E1,-5.803431702E-1,-1.185534668E0,-9.754615173E0,9.843516030E0
8.337112900E1,-5.727090454E-1,-1.261426849E0,-9.662556610E0,9.761362281E0
8.338117000E1,-5.813909912E-1,-1.304686890E0,-9.567953339E0,9.673983381E0
8.339121100E1,-5.114863586E-1,-1.286424866E0,-9.611213379E0,9.710403176E0
8.340125200E1,-5.312452698E-1,-1.228345642E0,-9.654772797E0,9.747086350E0
8.341129300E1,-6.575825500E-1,-1.178948364E0,-9.698032837E0,9.791535884E0
8.342133400E1,-7.505392456E-1,-1.169667664E0,-9.799970856E0,9.898023054E0
8.343137500E1,-7.183561707E-1,-1.204994202E0,-9.759554901E0,9.859866048E0
8.344141600E1,-6.716532898E-1,-1.249451752E0,-9.629176025E0,9.733102216E0
8.345145700E1,-5.508544922E-1,-1.329535217E0,-9.541009369E0,9.648935918E0
8.346149800E1,-5.213658142E-1,-1.208886108E0,-9.572444000E0,9.662552048E0
8.347153900E1,-6.521937561E-1,-1.159039764E0,-9.717492371E0,9.808077683E0
8.348158000E1,-6.087840271E-1,-1.161434784E0,-9.775571594E0,9.863130778E0
8.349162100E1,-3.124003601E-1,-1.169368286E0,-9.716743927E0,9.791839905E0
8.350166200E1,-1.111289062E0,-1.212029572E0,-9.808503113E0,9.945386487E0
8.351170300E1,-7.750881958E-1,-1.125210114E0,-9.664502563E0,9.760608040E0
8.352174400E1,-2.754272461E-1,-1.201251984E0,-9.682315521E0,9.760435459E0
8.353178500E1,-5.989045715E-1,-1.345102844E0,-9.565708008E0,9.678365463E0
8.354182600E1,-8.024812317E-1,-1.284029846E0,-9.642348633E0,9.760512073E0
8.355186700E1,-6.632707214E-1,-1.118773499E0,-9.733209686E0,9.819722653E0
8.356190800E1,-6.358776855E-1,-1.114432526E0,-9.717043304E0,9.801389231E0
8.357194900E1,-6.968009949E-1,-1.276695099E0,-9.731862488E0,9.839950685E0
8.358199000E1,-4.194277954E-1,-1.434467010E0,-9.727072449E0,9.841217084E0
8.359203100E1,-5.816903687E-1,-1.257235565E0,-9.523795166E0,9.624015758E0
8.360207200E1,-4.519102478E-1,-1.109343109E0,-9.533375244E0,9.608335368E0
8.361211300E1,-8.599617004E-1,-1.129850464E0,-9.811496887E0,9.913706036E0
8.362215400E1,-8.446934509E-1,-1.080902252E0,-9.781259766E0,9.876988372E0
8.363219500E1,-5.378315735E-1,-9.033714294E-1,-9.857900391E0,9.913805669E0
8.364223600E1,-6.280938721E-1,-1.222507782E0,-9.662556610E0,9.759816977E0
8.365227600E1,-7.732919312E-1,-1.340312805E0,-9.558822327E0,9.683258909E0
8.366231700E1,-6.020480347E-1,-1.265767822E0,-9.699978790E0,9.800725409E0
8.367235800E1,-7.015910339E-1,-1.261875916E0,-9.626032562E0,9.733707603E0
8.368239900E1,-6.345304871E-1,-1.202898560E0,-9.605525208E0,9.701325085E0
8.369244000E1,-5.083428955E-1,-1.022523651E0,-9.820328522E0,9.886496821E0
8.370248100E1,-6.128256226E-1,-1.111887817E0,-9.852960663E0,9.934419137E0
8.371252200E1,-6.477030945E-1,-1.225351868E0,-9.670939178E0,9.769752867E0
8.372256300E1,-6.926097107E-1,-1.255139923E0,-9.566606140E0,9.673419120E0
8.373260400E1,-7.851173401E-1,-1.042132874E0,-9.702523499E0,9.789862737E0
8.374264500E1,-6.369255066E-1,-1.286275177E0,-9.633966064E0,9.740301847E0
8.375268600E1,-2.300715637E-1,-1.426533508E0,-9.433532867E0,9.543556629E0
8.376272700E1,-5.902226257E-1,-1.238823853E0,-9.783954163E0,9.879716916E0
8.377276800E1,-9.033714294E-1,-1.091081085E0,-9.829908600E0,9.931447073E0
8.378280900E1,-7.677534485E-1,-1.112187195E0,-9.746232605E0,9.839484524E0
8.379285000E1,-5.225633240E-1,-1.262324982E0,-9.635612640E0,9.731986834E0
8.380289100E1,-5.755531311E-1,-1.275647278E0,-9.585017853E0,9.686645685E0
8.381293200E1,-6.572831726E-1,-1.186732178E0,-9.706565094E0,9.800906099E0
8.382297300E1,-6.870712280E-1,-1.220112762E0,-9.734107819E0,9.834307146E0
8.383301400E1,-5.731581116E-1,-1.175804901E0,-9.754465485E0,9.841779528E0
8.384305500E1,-6.381230164E-1,-1.136436768E0,-9.724677429E0,9.811627827E0
8.385309600E1,-7.080276489E-1,-1.210233307E0,-9.711055756E0,9.811756810E0
8.386313700E1,-6.704557800E-1,-1.116228790E0,-9.733209686E0,9.819921001E0
8.387317800E1,-6.903643799E-1,-1.189576263E0,-9.664801941E0,9.762176562E0
8.388321900E1,-7.538323975E-1,-1.233135681E0,-9.612111511E0,9.720163301E0
8.389326000E1,-5.656736755E-1,-1.133742371E0,-9.664053497E0,9.746757844E0
8.390330100E1,-5.144801331E-1,-1.079704742E0,-9.699080658E0,9.772544078E0
8.391334200E1,-6.863227844E-1,-1.275946655E0,-9.733209686E0,9.840449666E0
8.392338300E1,-6.718029785E-1,-1.296154633E0,-9.650581512E0,9.760382144E0
8.393342462E1,-6.054908752E-1,-1.335672455E0,-9.637109528E0,9.748052121E0
8.394346562E1,-6.239025879E-1,-1.292562103E0,-9.604627075E0,9.711273474E0
8.395350662E1,-6.164181519E-1,-1.290466461E0,-9.646839294E0,9.752270679E0
8.396354762E1,-6.047424316E-1,-1.238374786E0,-9.716893616E0,9.814138121E0
8.397358862E1,-6.572831726E-1,-1.147663422E0,-9.672436066E0,9.762436783E0
8.398362962E1,-7.322772217E-1,-1.133892059E0,-9.764943695E0,9.857792172E0
8.399367062E1,-8.996292114E-1,-1.141825562E0,-9.767189026E0,9.874769861E0
8.400371162E1,-7.369175720E-1,-1.188678131E0,-9.748178558E0,9.847994131E0
8.401375262E1,-4.766088867E-1,-1.144070892E0,-9.707762604E0,9.786557567E0
8.402379362E1,-5.162763977E-1,-1.127754822E0,-9.669891357E0,9.749111299E0
8.403383462E1,-6.075865173E-1,-1.245859222E0,-9.607620850E0,9.707095599E0
8.404387562E1,-4.246669006E-1,-1.281634827E0,-9.439670105E0,9.535738120E0
8.405391662E1,-4.212240601E-1,-1.237925720E0,-9.613458710E0,9.701983208E0
8.406395762E1,-4.273612976E-1,-1.650018768E0,-9.332193604E0,9.486571407E0
8.407399862E1,-7.253915405E-1,-1.509760437E0,-9.642797699E0,9.787191473E0
8.408403962E1,-8.967851257E-1,-8.364605713E-1,-1.002270767E1,1.009745309E1
8.409408062E1,-1.213526459E0,-3.857478333E-1,-1.040112076E1,1.047877669E1
8.410412162E1,-4.581971741E-1,-1.139879608E0,-9.753567352E0,9.830633055E0
8.411416262E1,-1.853146362E-1,-1.972448273E0,-8.756790161E0,8.978099333E0
8.412420362E1,-3.007246399E-1,-1.412313080E0,-9.263636169E0,9.375500980E0
8.413424462E1,-8.969348145E-1,-1.077459412E0,-1.009171417E1,1.018862630E1
8.414428562E1,-7.559280396E-1,-1.296154633E0,-9.793983307E0,9.908256812E0
8.415432662E1,-1.009800110E0,-2.954855347E-1,-1.015338593E1,1.020775459E1
8.416436762E1,-5.469625854E-1,-9.373507690E-1,-9.834698639E0,9.894396993E0
8.417440862E1,-3.070115662E-1,-1.566342773E0,-9.224567413E0,9.361641402E0
8.418444962E1,-5.246589661E-1,-1.094374237E0,-9.697134705E0,9.772785861E0
8.419449062E1,-8.032296753E-1,-9.686357117E-1,-9.943372650E0,1.002267892E1
8.420453163E1,-7.994874573E-1,-1.040635986E0,-9.795629883E0,9.883140607E0
8.421457262E1,-7.132667542E-1,-1.184786224E0,-9.713899841E0,9.811845799E0
8.422461362E1,-5.528004456E-1,-1.375190277E0,-9.489666138E0,9.604712387E0
8.423465462E1,-6.084846497E-1,-1.211281128E0,-9.629924469E0,9.724859938E0
8.424469562E1,-6.460565186E-1,-1.059796143E0,-9.724078674E0,9.802972149E0
8.425473662E1,-6.529421997E-1,-1.159189453E0,-9.730814667E0,9.821344500E0
8.426477762E1,-6.445596313E-1,-1.209335175E0,-9.694140930E0,9.790521797E0
8.427481862E1,-6.872209167E-1,-1.251996460E0,-9.668095093E0,9.773015422E0
8.428485962E1,-7.021897888E-1,-1.189276886E0,-9.635612640E0,9.734088605E0
8.429490062E1,-6.544390869E-1,-1.146316223E0,-9.647438049E0,9.737319565E0
8.430494162E1,-6.108796692E-1,-1.105750580E0,-9.685009918E0,9.767050498E0
8.431498262E1,-6.319857788E-1,-1.107546844E0,-9.695039063E0,9.778540201E0
8.432502362E1,-6.447093201E-1,-1.132844238E0,-9.710606689E0,9.797697099E0
8.433506462E1,-6.489006042E-1,-1.124162292E0,-9.736353149E0,9.822493854E0
8.434510562E1,-7.014413452E-1,-1.126557312E0,-9.697583771E0,9.787966200E0
8.435514662E1,-7.002438354E-1,-1.222657471E0,-9.667196960E0,9.769336200E0
8.436518762E1,-6.116281128E-1,-1.193468170E0,-9.628427582E0,9.721371967E0
8.437522862E1,-5.273533630E-1,-1.153950348E0,-9.626481628E0,9.709729735E0
8.438526962E1,-5.098397827E-1,-1.188678131E0,-9.659413147E0,9.745622332E0
8.439531062E1,-5.511538696E-1,-1.203497314E0,-9.673034821E0,9.763184881E0
8.440535162E1,-6.298901367E-1,-1.258882141E0,-9.673932953E0,9.775813245E0
8.441539263E1,-6.014492798E-1,-1.190923462E0,-9.634115753E0,9.726059134E0
8.442543362E1,-6.315367126E-1,-1.204245758E0,-9.645791473E0,9.741167261E0
8.443547462E1,-6.791377258E-1,-1.283431091E0,-9.645342407E0,9.754027556E0
8.444551462E1,-6.426136780E-1,-1.247356110E0,-9.619296570E0,9.721096445E0
8.445555662E1,-5.637277222E-1,-1.185384979E0,-9.720785522E0,9.809005947E0
8.446559662E1,-6.248007202E-1,-1.106948090E0,-9.741442566E0,9.824022256E0
8.447563762E1,-7.084767151E-1,-1.148711243E0,-9.722581787E0,9.815807322E0
8.448567862E1,-6.800358582E-1,-1.162033539E0,-9.702373810E0,9.795347276E0
8.449571962E1,-6.828799438E-1,-1.194066925E0,-9.686806183E0,9.783983589E0
8.450576062E1,-6.245013428E-1,-1.215921478E0,-9.648186493E0,9.744535370E0
8.451580162E1,-5.836363220E-1,-1.247056732E0,-9.650581512E0,9.748307821E0
8.452584262E1,-6.328839111E-1,-1.261875916E0,-9.646539917E0,9.749287422E0
8.453588362E1,-6.083349609E-1,-1.286873932E0,-9.663454742E0,9.767726117E0
8.454592462E1,-5.984555054E-1,-1.280437317E0,-9.696835327E0,9.799300183E0
8.455596562E1,-3.564088440E-1,-1.583107910E0,-9.688452759E0,9.823409529E0
8.456600662E1,-3.989204407E-1,-1.309177551E0,-9.756561127E0,9.852084470E0
8.457604762E1,-4.484674072E-1,-1.146615601E0,-9.579778748E0,9.658571903E0
8.458608862E1,-8.246351624E-1,-1.238524475E0,-9.848769379E0,9.960533334E0
8.459612962E1,-7.006929016E-1,-9.946815491E-1,-9.757010193E0,9.832579002E0
8.460617062E1,-6.236032104E-1,-9.616003418E-1,-9.652976532E0,9.720777341E0
8.461621162E1,-7.825726318E-1,-1.194216614E0,-9.671987000E0,9.776804476E0
8.462625262E1,-8.556207275E-1,-1.185384979E0,-9.633367310E0,9.743664100E0
8.463629362E1,-6.164181519E-1,-9.334588623E-1,-9.888885956E0,9.951953689E0
8.464633462E1,-9.136999512E-1,-1.213077393E0,-9.638157349E0,9.757073405E0
8.465637562E1,-8.696914673E-1,-1.128802643E0,-9.517508240E0,9.623591936E0
8.466641662E1,-5.866300964E-1,-8.545729065E-1,-9.986033936E0,1.003968642E1
8.467645762E1,-7.435038757E-1,-1.209784241E0,-9.750423889E0,9.853280770E0
8.468649863E1,-5.451663208E-1,-1.298549652E0,-9.394464111E0,9.499441744E0
8.469653962E1,-4.123924255E-1,-1.190923462E0,-9.670639801E0,9.752417155E0
8.470658062E1,-8.599617004E-1,-1.130449219E0,-9.826615448E0,9.928737116E0
8.471662162E1,-7.740403748E-1,-1.224004669E0,-9.633516998E0,9.741764506E0
8.472666262E1,-5.029541016E-1,-1.237177277E0,-9.570647736E0,9.663377697E0
8.473670362E1,-6.959028625E-1,-1.239422607E0,-9.672735443E0,9.776618032E0
8.474674462E1,-7.695497131E-1,-1.162781982E0,-9.735455017E0,9.834803155E0
8.475678562E1,-5.920188904E-1,-1.098565521E0,-9.746831360E0,9.826395785E0
8.476682662E1,-7.171586609E-1,-1.227148132E0,-9.743089142E0,9.846217300E0
8.477686762E1,-7.396119690E-1,-1.323996735E0,-9.561666412E0,9.681190929E0
8.478690862E1,-6.755451965E-1,-1.184486847E0,-9.633367310E0,9.729395466E0
8.479694962E1,-9.705816650E-1,-9.572593689E-1,-9.890532532E0,9.984037662E0
8.480699062E1,-5.489085388E-1,-1.393601990E0,-9.540410614E0,9.657269892E0
8.481703162E1,2.469863892E-2,-1.167721710E0,-9.538614349E0,9.609856800E0
8.482707262E1,-4.974156189E-1,-1.384470978E0,-9.602830811E0,9.714861901E0
8.483711362E1,-9.325607300E-1,-1.157542877E0,-9.726024628E0,9.838959807E0
8.484715462E1,-7.108717346E-1,-9.973759460E-1,-9.912985840E0,9.988362512E0
8.485719562E1,-6.227050781E-1,-1.073417816E0,-9.808203735E0,9.886397116E0
8.486723662E1,-5.740562439E-1,-1.337618408E0,-9.575587463E0,9.685589236E0
8.487727762E1,-5.508544922E-1,-1.376986542E0,-9.505832520E0,9.620830759E0
8.488731862E1,-6.129753113E-1,-1.138233032E0,-9.729168091E0,9.814684147E0
8.489735962E1,-8.580157471E-1,-1.194515991E0,-9.824669495E0,9.934142648E0
8.490740062E1,-5.307962036E-1,-1.216520233E0,-9.576036530E0,9.667581999E0
